# Generated from noise_cmb_s4.dat
#   TT source: SO_LAT_Nell_T_atmv1_baseline_fsky0p4_ILC_CMB.txt
#   EE source: SO_LAT_Nell_P_baseline_fsky0p4_ILC_CMB_E.txt
#   nlkk source: nlkk_v3_1_0_deproj0_SENS1_fsky0p4_it_lT30-3000_lP30-5000.dat
#   fill missing values with 1000000
26 1.000000e+06 2.930430e-04 2.824744e-08 8.972900e+00 1.562400e-02 1.172200e-04 2.847700e-11 7.773200e-13 4.000000e-01
27 1.000000e+06 2.829310e-04 2.827080e-08 8.461000e+00 1.499200e-02 1.241800e-04 2.643500e-11 7.019700e-13 4.000000e-01
28 1.000000e+06 2.736410e-04 2.829538e-08 7.998400e+00 1.433800e-02 1.311300e-04 2.460300e-11 6.352600e-13 4.000000e-01
29 1.000000e+06 2.650760e-04 2.832113e-08 7.579100e+00 1.366900e-02 1.381200e-04 2.295600e-11 5.762100e-13 4.000000e-01
30 1.000000e+06 2.571540e-04 2.834803e-08 7.198400e+00 1.299700e-02 1.452200e-04 2.147100e-11 5.242000e-13 4.000000e-01
31 1.000000e+06 2.498030e-04 2.837605e-08 6.851900e+00 1.233300e-02 1.524600e-04 2.012900e-11 4.784500e-13 4.000000e-01
32 1.000000e+06 2.429630e-04 2.840517e-08 6.535500e+00 1.168100e-02 1.598400e-04 1.891300e-11 4.381000e-13 4.000000e-01
33 1.000000e+06 2.365800e-04 2.843538e-08 6.245400e+00 1.104600e-02 1.673000e-04 1.780800e-11 4.021300e-13 4.000000e-01
34 1.000000e+06 2.306090e-04 2.846666e-08 5.978200e+00 1.042800e-02 1.748200e-04 1.680100e-11 3.695400e-13 4.000000e-01
35 1.000000e+06 2.250100e-04 2.849900e-08 5.731700e+00 9.823300e-03 1.823800e-04 1.588100e-11 3.400700e-13 4.000000e-01
36 1.000000e+06 2.197470e-04 2.853239e-08 5.503900e+00 9.227700e-03 1.899700e-04 1.503800e-11 3.135800e-13 4.000000e-01
37 1.000000e+06 2.147900e-04 2.856681e-08 5.293000e+00 8.636200e-03 1.975800e-04 1.426300e-11 2.898900e-13 4.000000e-01
38 1.000000e+06 2.101110e-04 2.860228e-08 5.097500e+00 8.047700e-03 2.052100e-04 1.354900e-11 2.687200e-13 4.000000e-01
39 1.000000e+06 2.056860e-04 2.863876e-08 4.915600e+00 7.461800e-03 2.128400e-04 1.288800e-11 2.497400e-13 4.000000e-01
40 1.023330e-04 2.014950e-04 2.867627e-08 4.745900e+00 6.878400e-03 2.204600e-04 1.227500e-11 2.325300e-13 4.000000e-01
41 1.023270e-04 1.975160e-04 2.871480e-08 4.586800e+00 6.297500e-03 2.280600e-04 1.170500e-11 2.167000e-13 4.000000e-01
